    file_name;total_nb_images;nb_slots;nb_process;loading_time;subgroup_time;SOBEL_time;gathering_time;export_time;full_time_for_rank_0;
./images/original/Campusplan-Hausnr.gif;1;1;4;0.350140;0.000000;7.328350;0.000001;0.703145;8.381636 
./images/original/Campusplan-Hausnr.gif;1;1;5;0.390808;0.000000;7.353495;0.000000;0.703736;8.448039 
./images/original/Campusplan-Hausnr.gif;1;1;6;0.410820;0.000001;7.398392;0.000001;0.713806;8.523020 
./images/original/Campusplan-Hausnr.gif;1;1;7;0.449669;0.000001;7.385113;0.000001;0.703931;8.538715 
./images/original/Campusplan-Hausnr.gif;1;1;8;0.567783;0.000001;7.372787;0.000001;0.700156;8.640728 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;1;0.326416;0.000001;7.349647;0.000001;1.441838;9.117903 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;2;0.326032;0.000000;7.384863;0.000001;1.516379;9.227275 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;3;0.331402;0.000000;7.400380;0.000001;1.418259;9.150042 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;4;0.370064;0.000001;7.807433;0.000001;1.547301;9.724800 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;5;0.396408;0.000000;7.477714;0.000002;1.474369;9.348493 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;6;0.436189;0.000001;7.357641;0.000001;1.433794;9.227626 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;7;0.472672;0.000001;7.395470;0.000001;1.427766;9.295910 
./images/original/Campusplan-Mobilitaetsbeschraenkte.gif;1;1;8;0.508306;0.000001;7.369279;0.000001;1.492117;9.369704 
./images/original/fire.gif;33;1;1;0.002064;0.000001;0.000946;0.000000;0.003080;0.006091 
./images/original/frame_002.gif;1;1;1;0.002787;0.000000;0.008152;0.000000;0.003905;0.014844 
./images/original/frame_002.gif;1;1;2;0.001808;0.000000;0.008695;0.000000;0.003613;0.014116 
./images/original/frame_002.gif;1;1;3;0.001789;0.000000;0.008701;0.000000;0.003582;0.014072 
./images/original/frame_002.gif;1;1;4;0.002109;0.000000;0.009046;0.000000;0.003619;0.014774 
./images/original/frame_002.gif;1;1;5;0.002561;0.000001;0.010943;0.000001;0.003679;0.017185 
./images/original/frame_002.gif;1;1;6;0.002091;0.000000;0.008403;0.000001;0.003616;0.014111 
./images/original/frame_002.gif;1;1;7;0.002117;0.000000;0.008695;0.000000;0.003555;0.014367 
./images/original/frame_002.gif;1;1;8;0.002198;0.000001;0.008281;0.000001;0.003436;0.013917 
./images/original/giphy-3.gif;5;1;1;0.090190;0.000000;0.797796;0.000000;0.740837;1.628823 
./images/original/giphy-3.gif;5;1;5;0.093846;0.000001;0.236022;0.014759;0.765930;1.110558 
./images/original/long_gif.gif;137;1;1;0.146349;0.000002;1.628281;0.000001;1.488942;3.263575 
./images/original/Mandelbrot-large.gif;20;1;1;0.173796;0.000001;1.756012;0.000000;1.814707;3.744516 
./images/original/mushroom.gif;150;1;1;0.093523;0.000006;0.708182;0.000001;0.909225;1.710937 
./images/original/porsche.gif;1;1;1;0.001565;0.000000;0.002687;0.000000;0.002293;0.006545 
./images/original/porsche.gif;1;1;2;0.000819;0.000000;0.002668;0.000000;0.001847;0.005334 
./images/original/porsche.gif;1;1;3;0.000800;0.000000;0.002678;0.000000;0.001669;0.005147 
./images/original/porsche.gif;1;1;4;0.000804;0.000000;0.002762;0.000000;0.001655;0.005221 
./images/original/porsche.gif;1;1;5;0.000852;0.000000;0.002738;0.000000;0.001671;0.005261 
./images/original/porsche.gif;1;1;6;0.000830;0.000001;0.002801;0.000000;0.001528;0.005160 
./images/original/porsche.gif;1;1;7;0.000895;0.000001;0.002843;0.000000;0.001695;0.005434 
./images/original/porsche.gif;1;1;8;0.000948;0.000000;0.002857;0.000001;0.001685;0.005491 
./images/original/Produits_sous_linux.gif;1;1;1;0.007569;0.000001;0.056911;0.000001;0.009722;0.074204 
./images/original/Produits_sous_linux.gif;1;1;2;0.005238;0.000000;0.056591;0.000000;0.009576;0.071405 
./images/original/Produits_sous_linux.gif;1;1;3;0.005002;0.000000;0.056885;0.000000;0.009531;0.071418 
./images/original/Produits_sous_linux.gif;1;1;4;0.005240;0.000001;0.057182;0.000001;0.009570;0.071994 
./images/original/Produits_sous_linux.gif;1;1;5;0.005950;0.000000;0.063038;0.000000;0.009950;0.078938 
./images/original/Produits_sous_linux.gif;1;1;6;0.005458;0.000001;0.057137;0.000000;0.009474;0.072070 
./images/original/Produits_sous_linux.gif;1;1;7;0.005520;0.000001;0.056950;0.000001;0.009477;0.071949 
./images/original/Produits_sous_linux.gif;1;1;8;0.006034;0.000001;0.059352;0.000001;0.009702;0.075090 
./images/original/TimelyHugeGnu.gif;19;1;1;0.047720;0.000001;0.203680;0.000000;0.354594;0.605995 
./images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif;10;1;1;0.020323;0.000000;0.188988;0.000000;0.370300;0.579611 
./images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif;10;1;2;0.018032;0.000001;0.093367;0.006516;0.370547;0.488463 
./images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif;10;1;3;0.017822;0.000000;0.079964;0.003373;0.371678;0.472837 
./images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif;10;1;5;0.017999;0.000000;0.044565;0.004852;0.371191;0.438607 
./images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif;10;1;8;0.018459;0.000001;0.046690;0.020977;0.377835;0.463962 
